Scenario;Avg. Infected;Avg. Contaminated;
486;7.804268846503179;0.17983651226158037;
487;7.807447774750227;0.0;
488;7.329700272479564;0.0;
489;7.553133514986376;0.0;
490;7.699364214350591;0.0;
491;7.5990009082652135;0.0027247956403269754;
492;7.5018165304268845;0.0;
493;7.774750227066304;0.0018165304268846503;
494;7.633514986376022;0.0027247956403269754;
495;7.7238873751135335;0.5844686648501363;
496;7.663941871026339;0.0;
497;7.552225249772934;0.0;
498;7.681653042688465;0.0;
499;7.729791099000908;0.0;
500;7.840599455040872;0.0027247956403269754;
501;7.731607629427793;0.0;
502;7.6348773841961854;0.0018165304268846503;
503;7.597184377838329;0.0;
504;7.622615803814714;0.0;
505;7.4981834695731155;0.0018165304268846503;
506;7.792461398728428;0.0;
507;7.639872842870118;0.0;
508;7.846503178928247;0.0018165304268846503;
509;7.852861035422343;0.0;
510;7.653950953678474;0.0;
511;7.667574931880109;0.0018165304268846503;
512;7.75794732061762;0.0;
513;7.7783832879200725;0.0;
514;7.586739327883742;0.0036330608537693005;
515;7.408719346049046;0.0;
516;7.792461398728428;0.0;
517;7.792461398728428;0.0;
518;7.689373297002724;0.0;
519;7.60172570390554;0.0;
520;7.614441416893733;0.0;
521;7.602179836512262;0.005449591280653951;
522;7.393278837420527;0.0;
523;7.67574931880109;0.0;
524;7.701180744777475;0.0027247956403269754;
525;7.627611262488647;0.0;
526;7.5340599455040875;0.0;
527;7.578564940962761;0.0027247956403269754;
528;7.686194368755677;0.23751135331516804;
529;7.633514986376022;0.0018165304268846503;
530;7.707538601271572;0.0;
531;7.737057220708447;0.0;
532;7.606721162579473;0.0;
533;7.5967302452316074;0.0;
534;7.553587647593097;0.0;
535;7.635785649409628;0.0;
536;7.6603088101725705;0.0;
537;7.700272479564033;0.0;
538;7.79291553133515;0.0018165304268846503;
539;7.494550408719346;0.005449591280653951;
540;7.4913714804722975;0.23705722070844687;
541;7.555858310626703;0.0;
542;7.637602179836512;0.0027247956403269754;
543;7.523614895549501;0.0;
544;7.600817438692098;0.0018165304268846503;
545;7.713896457765667;0.0;
546;7.440962761126249;0.0;
547;7.6580381471389645;0.0018165304268846503;
548;7.795640326975477;0.0027247956403269754;
549;7.643505903723887;0.9305177111716622;
550;7.4959128065395095;0.0018165304268846503;
551;7.5040871934604905;0.0;
552;7.77338782924614;0.23751135331516804;
553;7.671207992733878;0.0;
554;7.900544959128065;0.0027247956403269754;
555;7.569482288828338;0.0;
556;7.41780199818347;0.0;
557;7.594005449591281;0.008174386920980926;
558;7.619436875567666;0.7638510445049954;
559;7.623524069028156;0.0;
560;7.748410535876476;0.0;
561;7.8015440508628515;0.0;
562;7.790190735694823;0.0018165304268846503;
563;7.628519527702089;0.0027247956403269754;
564;7.8860127157129885;1.8042688465031789;
565;7.662125340599455;0.0018165304268846503;
566;7.584014532243415;0.005449591280653951;
567;7.683923705722071;0.5844686648501363;
568;7.686194368755677;0.0;
569;7.662125340599455;0.0;
570;7.684831970935513;0.0;
571;7.640326975476839;0.0036330608537693005;
572;7.712534059945504;0.0;
573;7.7506811989100814;0.0;
574;7.711625794732062;0.0;
575;7.833333333333333;0.005449591280653951;
576;7.802452316076295;0.0;
577;7.673478655767484;0.0;
578;7.662125340599455;0.0;
579;7.633514986376022;0.0;
580;7.581289736603088;0.0;
581;7.942325158946413;0.0;
582;7.612624886466849;0.0;
