261;RESPIRATOR_MASK;5;1;10000000;0.5;10
262;RESPIRATOR_MASK;5;1;4;1.0;3
263;RESPIRATOR_MASK;5;1;6;1.0;3
264;RESPIRATOR_MASK;5;1;10000000;1.0;3
265;RESPIRATOR_MASK;5;1;4;1.0;5
266;RESPIRATOR_MASK;5;1;6;1.0;5
267;RESPIRATOR_MASK;5;1;10000000;1.0;5
268;RESPIRATOR_MASK;5;1;4;1.0;10
269;RESPIRATOR_MASK;5;1;6;1.0;10
270;RESPIRATOR_MASK;5;1;10000000;1.0;10
271;RESPIRATOR_MASK;5;4;4;0.0;3
272;RESPIRATOR_MASK;5;4;6;0.0;3
273;RESPIRATOR_MASK;5;4;10000000;0.0;3
274;RESPIRATOR_MASK;5;4;4;0.0;5
275;RESPIRATOR_MASK;5;4;6;0.0;5
276;RESPIRATOR_MASK;5;4;10000000;0.0;5
277;RESPIRATOR_MASK;5;4;4;0.0;10
278;RESPIRATOR_MASK;5;4;6;0.0;10
279;RESPIRATOR_MASK;5;4;10000000;0.0;10
280;RESPIRATOR_MASK;5;4;4;0.5;3
281;RESPIRATOR_MASK;5;4;6;0.5;3
282;RESPIRATOR_MASK;5;4;10000000;0.5;3
283;RESPIRATOR_MASK;5;4;4;0.5;5
284;RESPIRATOR_MASK;5;4;6;0.5;5
285;RESPIRATOR_MASK;5;4;10000000;0.5;5
286;RESPIRATOR_MASK;5;4;4;0.5;10
287;RESPIRATOR_MASK;5;4;6;0.5;10
288;RESPIRATOR_MASK;5;4;10000000;0.5;10
289;RESPIRATOR_MASK;5;4;4;1.0;3
290;RESPIRATOR_MASK;5;4;6;1.0;3
291;RESPIRATOR_MASK;5;4;10000000;1.0;3
292;RESPIRATOR_MASK;5;4;4;1.0;5
293;RESPIRATOR_MASK;5;4;6;1.0;5
294;RESPIRATOR_MASK;5;4;10000000;1.0;5
295;RESPIRATOR_MASK;5;4;4;1.0;10
296;RESPIRATOR_MASK;5;4;6;1.0;10
297;RESPIRATOR_MASK;5;4;10000000;1.0;10
